timestamp,src_ip,dst_ip,src_port,dst_port,tcp_flags,frame_length,tcp_length,label
1786171390.4613056,127.0.0.1,127.0.0.1,5051,52772,,56,0,BRUTE_FORCE
1786171390.4613361,127.0.0.1,127.0.0.1,52772,5051,,44,0,BRUTE_FORCE
1786171390.461426,127.0.0.1,127.0.0.1,52772,5051,,276,232,BRUTE_FORCE
1786171390.4614372,127.0.0.1,127.0.0.1,5051,52772,,44,0,BRUTE_FORCE
1786171390.4618793,127.0.0.1,127.0.0.1,5051,52772,,69,25,BRUTE_FORCE
1786171390.461898,127.0.0.1,127.0.0.1,52772,5051,,44,0,BRUTE_FORCE
1786171390.4619193,127.0.0.1,127.0.0.1,5051,52772,,69,25,BRUTE_FORCE
1786171390.4619288,127.0.0.1,127.0.0.1,52772,5051,,86,42,BRUTE_FORCE
1786171390.4619384,127.0.0.1,127.0.0.1,5051,52772,,44,0,BRUTE_FORCE
1786171390.461943,127.0.0.1,127.0.0.1,52772,5051,,44,0,BRUTE_FORCE
1786171390.4624765,127.0.0.1,127.0.0.1,5051,52772,,219,175,BRUTE_FORCE
1786171390.4625857,127.0.0.1,127.0.0.1,52772,5051,,44,0,BRUTE_FORCE
1786171390.462596,127.0.0.1,127.0.0.1,5051,52772,,78,34,BRUTE_FORCE
1786171390.4626064,127.0.0.1,127.0.0.1,52772,5051,,44,0,BRUTE_FORCE
1786171390.4626303,127.0.0.1,127.0.0.1,52772,5051,,44,0,BRUTE_FORCE
1786171390.4626417,127.0.0.1,127.0.0.1,5051,52772,,44,0,BRUTE_FORCE
1786171390.4651873,127.0.0.1,127.0.0.1,5051,52772,,44,0,BRUTE_FORCE
1786171390.4652383,127.0.0.1,127.0.0.1,52772,5051,,44,0,BRUTE_FORCE
1786171390.4685416,127.0.0.1,127.0.0.1,52773,5051,,56,0,BRUTE_FORCE
1786171390.4686296,127.0.0.1,127.0.0.1,5051,52773,,56,0,BRUTE_FORCE
1786171390.4686637,127.0.0.1,127.0.0.1,52773,5051,,44,0,BRUTE_FORCE
1786171390.4687648,127.0.0.1,127.0.0.1,52773,5051,,276,232,BRUTE_FORCE
1786171390.4687765,127.0.0.1,127.0.0.1,5051,52773,,44,0,BRUTE_FORCE
1786171390.4692636,127.0.0.1,127.0.0.1,5051,52773,,69,25,BRUTE_FORCE
1786171390.4692974,127.0.0.1,127.0.0.1,52773,5051,,44,0,BRUTE_FORCE
1786171390.4693255,127.0.0.1,127.0.0.1,5051,52773,,69,25,BRUTE_FORCE
1786171390.4693317,127.0.0.1,127.0.0.1,52773,5051,,44,0,BRUTE_FORCE
1786171390.4693532,127.0.0.1,127.0.0.1,52773,5051,,86,42,BRUTE_FORCE
1786171390.469366,127.0.0.1,127.0.0.1,5051,52773,,44,0,BRUTE_FORCE
1786171390.4698699,127.0.0.1,127.0.0.1,5051,52773,,219,175,BRUTE_FORCE
1786171390.4698832,127.0.0.1,127.0.0.1,52773,5051,,44,0,BRUTE_FORCE
1786171390.4698944,127.0.0.1,127.0.0.1,5051,52773,,78,34,BRUTE_FORCE
1786171390.4699,127.0.0.1,127.0.0.1,52773,5051,,44,0,BRUTE_FORCE
1786171390.46997,127.0.0.1,127.0.0.1,52773,5051,,44,0,BRUTE_FORCE
1786171390.469986,127.0.0.1,127.0.0.1,5051,52773,,44,0,BRUTE_FORCE
1786171390.4722395,127.0.0.1,127.0.0.1,5051,52773,,44,0,BRUTE_FORCE
1786171390.4722793,127.0.0.1,127.0.0.1,52773,5051,,44,0,BRUTE_FORCE
1786171390.4761882,127.0.0.1,127.0.0.1,52774,5051,,56,0,BRUTE_FORCE
1786171390.47627,127.0.0.1,127.0.0.1,5051,52774,,56,0,BRUTE_FORCE
1786171390.4763024,127.0.0.1,127.0.0.1,52774,5051,,44,0,BRUTE_FORCE
1786171390.4763944,127.0.0.1,127.0.0.1,52774,5051,,276,232,BRUTE_FORCE
1786171390.4764063,127.0.0.1,127.0.0.1,5051,52774,,44,0,BRUTE_FORCE
1786171390.4768972,127.0.0.1,127.0.0.1,5051,52774,,69,25,BRUTE_FORCE
1786171390.4769435,127.0.0.1,127.0.0.1,52774,5051,,44,0,BRUTE_FORCE
1786171390.4769683,127.0.0.1,127.0.0.1,5051,52774,,69,25,BRUTE_FORCE
1786171390.476982,127.0.0.1,127.0.0.1,52774,5051,,86,42,BRUTE_FORCE
1786171390.4769897,127.0.0.1,127.0.0.1,5051,52774,,44,0,BRUTE_FORCE
1786171390.4775343,127.0.0.1,127.0.0.1,5051,52774,,219,175,BRUTE_FORCE
1786171390.4775512,127.0.0.1,127.0.0.1,52774,5051,,44,0,BRUTE_FORCE
1786171390.4775643,127.0.0.1,127.0.0.1,5051,52774,,78,34,BRUTE_FORCE
1786171390.4775712,127.0.0.1,127.0.0.1,52774,5051,,44,0,BRUTE_FORCE
1786171390.4776883,127.0.0.1,127.0.0.1,52774,5051,,44,0,BRUTE_FORCE
1786171390.4777167,127.0.0.1,127.0.0.1,5051,52774,,44,0,BRUTE_FORCE
1786171390.4800925,127.0.0.1,127.0.0.1,5051,52774,,44,0,BRUTE_FORCE
1786171390.4801295,127.0.0.1,127.0.0.1,52774,5051,,44,0,BRUTE_FORCE
1786171390.482901,127.0.0.1,127.0.0.1,52775,5051,,56,0,BRUTE_FORCE
1786171390.4829865,127.0.0.1,127.0.0.1,5051,52775,,56,0,BRUTE_FORCE
1786171390.4830208,127.0.0.1,127.0.0.1,52775,5051,,44,0,BRUTE_FORCE
1786171390.4831276,127.0.0.1,127.0.0.1,52775,5051,,276,232,BRUTE_FORCE
1786171390.4831407,127.0.0.1,127.0.0.1,5051,52775,,44,0,BRUTE_FORCE
1786171390.4835525,127.0.0.1,127.0.0.1,5051,52775,,69,25,BRUTE_FORCE
1786171390.4835663,127.0.0.1,127.0.0.1,52775,5051,,44,0,BRUTE_FORCE
1786171390.483584,127.0.0.1,127.0.0.1,5051,52775,,69,25,BRUTE_FORCE
1786171390.4835901,127.0.0.1,127.0.0.1,52775,5051,,44,0,BRUTE_FORCE
1786171390.4836123,127.0.0.1,127.0.0.1,52775,5051,,86,42,BRUTE_FORCE
1786171390.4836268,127.0.0.1,127.0.0.1,5051,52775,,44,0,BRUTE_FORCE
1786171390.4842165,127.0.0.1,127.0.0.1,5051,52775,,219,175,BRUTE_FORCE
1786171390.4842467,127.0.0.1,127.0.0.1,52775,5051,,44,0,BRUTE_FORCE
1786171390.4842732,127.0.0.1,127.0.0.1,5051,52775,,78,34,BRUTE_FORCE
1786171390.4842856,127.0.0.1,127.0.0.1,52775,5051,,44,0,BRUTE_FORCE
1786171390.4844227,127.0.0.1,127.0.0.1,52775,5051,,44,0,BRUTE_FORCE
1786171390.4844544,127.0.0.1,127.0.0.1,5051,52775,,44,0,BRUTE_FORCE
1786171390.4874263,127.0.0.1,127.0.0.1,5051,52775,,44,0,BRUTE_FORCE
1786171390.487467,127.0.0.1,127.0.0.1,52775,5051,,44,0,BRUTE_FORCE
1786171390.490247,127.0.0.1,127.0.0.1,52776,5051,,56,0,BRUTE_FORCE
1786171390.4903295,127.0.0.1,127.0.0.1,5051,52776,,56,0,BRUTE_FORCE
1786171390.4903648,127.0.0.1,127.0.0.1,52776,5051,,44,0,BRUTE_FORCE
1786171390.4904623,127.0.0.1,127.0.0.1,52776,5051,,276,232,BRUTE_FORCE
1786171390.4904742,127.0.0.1,127.0.0.1,5051,52776,,44,0,BRUTE_FORCE
1786171390.4909332,127.0.0.1,127.0.0.1,5051,52776,,69,25,BRUTE_FORCE
1786171390.4909751,127.0.0.1,127.0.0.1,52776,5051,,44,0,BRUTE_FORCE
1786171390.491001,127.0.0.1,127.0.0.1,5051,52776,,69,25,BRUTE_FORCE
1786171390.4910223,127.0.0.1,127.0.0.1,52776,5051,,86,42,BRUTE_FORCE
1786171390.4910362,127.0.0.1,127.0.0.1,5051,52776,,44,0,BRUTE_FORCE
1786171390.491042,127.0.0.1,127.0.0.1,52776,5051,,44,0,BRUTE_FORCE
1786171390.4916053,127.0.0.1,127.0.0.1,5051,52776,,219,175,BRUTE_FORCE
1786171390.5111291,127.0.0.1,127.0.0.1,52776,5051,,44,0,BRUTE_FORCE
1786171390.5111532,127.0.0.1,127.0.0.1,5051,52776,,78,34,BRUTE_FORCE
1786171390.5111797,127.0.0.1,127.0.0.1,52776,5051,,44,0,BRUTE_FORCE
1786171390.5112605,127.0.0.1,127.0.0.1,52776,5051,,44,0,BRUTE_FORCE
1786171390.5112724,127.0.0.1,127.0.0.1,5051,52776,,44,0,BRUTE_FORCE
1786171390.5112827,127.0.0.1,127.0.0.1,5051,52776,,44,0,BRUTE_FORCE
1786171390.5219133,127.0.0.1,127.0.0.1,52777,5051,,56,0,BRUTE_FORCE
1786171390.5220003,127.0.0.1,127.0.0.1,5051,52777,,56,0,BRUTE_FORCE
1786171390.522034,127.0.0.1,127.0.0.1,52777,5051,,44,0,BRUTE_FORCE
1786171390.5221372,127.0.0.1,127.0.0.1,52777,5051,,276,232,BRUTE_FORCE
1786171390.5221496,127.0.0.1,127.0.0.1,5051,52777,,44,0,BRUTE_FORCE
1786171390.522612,127.0.0.1,127.0.0.1,5051,52777,,69,25,BRUTE_FORCE
1786171390.5226316,127.0.0.1,127.0.0.1,52777,5051,,44,0,BRUTE_FORCE
1786171390.5226555,127.0.0.1,127.0.0.1,5051,52777,,69,25,BRUTE_FORCE
1786171390.522676,127.0.0.1,127.0.0.1,52777,5051,,86,42,BRUTE_FORCE
1786171390.522693,127.0.0.1,127.0.0.1,5051,52777,,44,0,BRUTE_FORCE
1786171390.522699,127.0.0.1,127.0.0.1,52777,5051,,44,0,BRUTE_FORCE
1786171390.523188,127.0.0.1,127.0.0.1,5051,52777,,219,175,BRUTE_FORCE
1786171390.5424292,127.0.0.1,127.0.0.1,52777,5051,,44,0,BRUTE_FORCE
1786171390.5424864,127.0.0.1,127.0.0.1,5051,52777,,78,34,BRUTE_FORCE
1786171390.5425525,127.0.0.1,127.0.0.1,52777,5051,,44,0,BRUTE_FORCE
1786171390.542653,127.0.0.1,127.0.0.1,5051,52777,,44,0,BRUTE_FORCE
1786171390.5427136,127.0.0.1,127.0.0.1,52777,5051,,44,0,BRUTE_FORCE
1786171390.5427716,127.0.0.1,127.0.0.1,52777,5051,,44,0,BRUTE_FORCE
1786171390.554002,127.0.0.1,127.0.0.1,52778,5051,,56,0,BRUTE_FORCE
1786171390.5541131,127.0.0.1,127.0.0.1,5051,52778,,56,0,BRUTE_FORCE
1786171390.5541492,127.0.0.1,127.0.0.1,52778,5051,,44,0,BRUTE_FORCE
1786171390.5542555,127.0.0.1,127.0.0.1,52778,5051,,276,232,BRUTE_FORCE
1786171390.5542667,127.0.0.1,127.0.0.1,5051,52778,,44,0,BRUTE_FORCE
1786171390.5546908,127.0.0.1,127.0.0.1,5051,52778,,69,25,BRUTE_FORCE
1786171390.5547068,127.0.0.1,127.0.0.1,52778,5051,,44,0,BRUTE_FORCE
1786171390.554726,127.0.0.1,127.0.0.1,5051,52778,,69,25,BRUTE_FORCE
1786171390.554732,127.0.0.1,127.0.0.1,52778,5051,,44,0,BRUTE_FORCE
1786171390.554753,127.0.0.1,127.0.0.1,52778,5051,,86,42,BRUTE_FORCE
1786171390.5547757,127.0.0.1,127.0.0.1,5051,52778,,44,0,BRUTE_FORCE
1786171390.5554907,127.0.0.1,127.0.0.1,5051,52778,,219,175,BRUTE_FORCE
1786171390.5555432,127.0.0.1,127.0.0.1,52778,5051,,44,0,BRUTE_FORCE
1786171390.5555985,127.0.0.1,127.0.0.1,5051,52778,,78,34,BRUTE_FORCE
1786171390.5556245,127.0.0.1,127.0.0.1,52778,5051,,44,0,BRUTE_FORCE
1786171390.5558562,127.0.0.1,127.0.0.1,52778,5051,,44,0,BRUTE_FORCE
1786171390.555925,127.0.0.1,127.0.0.1,5051,52778,,44,0,BRUTE_FORCE
1786171390.5602956,127.0.0.1,127.0.0.1,5051,52778,,44,0,BRUTE_FORCE
1786171390.5603256,127.0.0.1,127.0.0.1,52778,5051,,44,0,BRUTE_FORCE
1786171390.5630648,127.0.0.1,127.0.0.1,52779,5051,,56,0,BRUTE_FORCE
1786171390.563162,127.0.0.1,127.0.0.1,5051,52779,,56,0,BRUTE_FORCE
1786171390.5631988,127.0.0.1,127.0.0.1,52779,5051,,44,0,BRUTE_FORCE
1786171390.5633197,127.0.0.1,127.0.0.1,52779,5051,,276,232,BRUTE_FORCE
1786171390.5633326,127.0.0.1,127.0.0.1,5051,52779,,44,0,BRUTE_FORCE
1786171390.5638587,127.0.0.1,127.0.0.1,5051,52779,,69,25,BRUTE_FORCE
1786171390.5638947,127.0.0.1,127.0.0.1,52779,5051,,44,0,BRUTE_FORCE
1786171390.5639212,127.0.0.1,127.0.0.1,5051,52779,,69,25,BRUTE_FORCE
1786171390.563928,127.0.0.1,127.0.0.1,52779,5051,,44,0,BRUTE_FORCE
1786171390.5639544,127.0.0.1,127.0.0.1,52779,5051,,86,42,BRUTE_FORCE
1786171390.5639687,127.0.0.1,127.0.0.1,5051,52779,,44,0,BRUTE_FORCE
1786171390.5644636,127.0.0.1,127.0.0.1,5051,52779,,219,175,BRUTE_FORCE
1786171390.5644803,127.0.0.1,127.0.0.1,52779,5051,,44,0,BRUTE_FORCE
1786171390.5644944,127.0.0.1,127.0.0.1,5051,52779,,78,34,BRUTE_FORCE
1786171390.5645013,127.0.0.1,127.0.0.1,52779,5051,,44,0,BRUTE_FORCE
1786171390.5645657,127.0.0.1,127.0.0.1,52779,5051,,44,0,BRUTE_FORCE
1786171390.5645826,127.0.0.1,127.0.0.1,5051,52779,,44,0,BRUTE_FORCE
1786171390.5689087,127.0.0.1,127.0.0.1,5051,52779,,44,0,BRUTE_FORCE
1786171390.5689898,127.0.0.1,127.0.0.1,52779,5051,,44,0,BRUTE_FORCE
1786171390.5719628,127.0.0.1,127.0.0.1,52780,5051,,56,0,BRUTE_FORCE
1786171390.5720425,127.0.0.1,127.0.0.1,5051,52780,,56,0,BRUTE_FORCE
1786171390.5720754,127.0.0.1,127.0.0.1,52780,5051,,44,0,BRUTE_FORCE
1786171390.5721686,127.0.0.1,127.0.0.1,52780,5051,,276,232,BRUTE_FORCE
1786171390.5721853,127.0.0.1,127.0.0.1,5051,52780,,44,0,BRUTE_FORCE
1786171390.572637,127.0.0.1,127.0.0.1,5051,52780,,69,25,BRUTE_FORCE
1786171390.572656,127.0.0.1,127.0.0.1,52780,5051,,44,0,BRUTE_FORCE
1786171390.5726771,127.0.0.1,127.0.0.1,5051,52780,,69,25,BRUTE_FORCE
1786171390.5726829,127.0.0.1,127.0.0.1,52780,5051,,86,42,BRUTE_FORCE
1786171390.5726929,127.0.0.1,127.0.0.1,5051,52780,,44,0,BRUTE_FORCE
1786171390.5726976,127.0.0.1,127.0.0.1,52780,5051,,44,0,BRUTE_FORCE
1786171390.573249,127.0.0.1,127.0.0.1,5051,52780,,219,175,BRUTE_FORCE
1786171390.5890863,127.0.0.1,127.0.0.1,52780,5051,,44,0,BRUTE_FORCE
1786171390.5891447,127.0.0.1,127.0.0.1,5051,52780,,78,34,BRUTE_FORCE
1786171390.5891924,127.0.0.1,127.0.0.1,52780,5051,,44,0,BRUTE_FORCE
1786171390.5892553,127.0.0.1,127.0.0.1,52780,5051,,44,0,BRUTE_FORCE
1786171390.5893,127.0.0.1,127.0.0.1,5051,52780,,44,0,BRUTE_FORCE
1786171390.5948775,127.0.0.1,127.0.0.1,52781,5051,,56,0,BRUTE_FORCE
1786171390.5949578,127.0.0.1,127.0.0.1,5051,52781,,56,0,BRUTE_FORCE
1786171390.5949917,127.0.0.1,127.0.0.1,52781,5051,,44,0,BRUTE_FORCE
1786171390.5952196,127.0.0.1,127.0.0.1,52781,5051,,276,232,BRUTE_FORCE
1786171390.5952327,127.0.0.1,127.0.0.1,5051,52781,,44,0,BRUTE_FORCE
1786171390.5956051,127.0.0.1,127.0.0.1,5051,52781,,69,25,BRUTE_FORCE
1786171390.5956247,127.0.0.1,127.0.0.1,52781,5051,,44,0,BRUTE_FORCE
1786171390.5956464,127.0.0.1,127.0.0.1,5051,52781,,69,25,BRUTE_FORCE
1786171390.5956595,127.0.0.1,127.0.0.1,52781,5051,,86,42,BRUTE_FORCE
1786171390.595666,127.0.0.1,127.0.0.1,5051,52781,,44,0,BRUTE_FORCE
1786171390.596276,127.0.0.1,127.0.0.1,5051,52781,,219,175,BRUTE_FORCE
1786171390.5962963,127.0.0.1,127.0.0.1,52781,5051,,44,0,BRUTE_FORCE
1786171390.596312,127.0.0.1,127.0.0.1,5051,52781,,78,34,BRUTE_FORCE
1786171390.5963192,127.0.0.1,127.0.0.1,52781,5051,,44,0,BRUTE_FORCE
1786171390.5964153,127.0.0.1,127.0.0.1,52781,5051,,44,0,BRUTE_FORCE
1786171390.5964332,127.0.0.1,127.0.0.1,5051,52781,,44,0,BRUTE_FORCE
1786171390.597854,127.0.0.1,127.0.0.1,5051,52781,,44,0,BRUTE_FORCE
1786171390.5978813,127.0.0.1,127.0.0.1,52781,5051,,44,0,BRUTE_FORCE
1786171390.601735,127.0.0.1,127.0.0.1,52782,5051,,56,0,BRUTE_FORCE
1786171390.601812,127.0.0.1,127.0.0.1,5051,52782,,56,0,BRUTE_FORCE
1786171390.6018472,127.0.0.1,127.0.0.1,52782,5051,,44,0,BRUTE_FORCE
1786171390.6019533,127.0.0.1,127.0.0.1,52782,5051,,276,232,BRUTE_FORCE
1786171390.6019657,127.0.0.1,127.0.0.1,5051,52782,,44,0,BRUTE_FORCE
1786171390.6024716,127.0.0.1,127.0.0.1,5051,52782,,69,25,BRUTE_FORCE
1786171390.6025076,127.0.0.1,127.0.0.1,52782,5051,,44,0,BRUTE_FORCE
1786171390.602534,127.0.0.1,127.0.0.1,5051,52782,,69,25,BRUTE_FORCE
1786171390.6025405,127.0.0.1,127.0.0.1,52782,5051,,44,0,BRUTE_FORCE
1786171390.6025753,127.0.0.1,127.0.0.1,52782,5051,,86,42,BRUTE_FORCE
1786171390.6026018,127.0.0.1,127.0.0.1,5051,52782,,44,0,BRUTE_FORCE
1786171390.603148,127.0.0.1,127.0.0.1,5051,52782,,219,175,BRUTE_FORCE
1786171390.6032012,127.0.0.1,127.0.0.1,52782,5051,,44,0,BRUTE_FORCE
1786171390.603243,127.0.0.1,127.0.0.1,5051,52782,,78,34,BRUTE_FORCE
1786171390.603264,127.0.0.1,127.0.0.1,52782,5051,,44,0,BRUTE_FORCE
1786171390.6034143,127.0.0.1,127.0.0.1,52782,5051,,44,0,BRUTE_FORCE
1786171390.6034613,127.0.0.1,127.0.0.1,5051,52782,,44,0,BRUTE_FORCE
1786171390.604431,127.0.0.1,127.0.0.1,5051,52756,,44,0,BRUTE_FORCE
1786171390.6044545,127.0.0.1,127.0.0.1,52756,5051,,44,0,BRUTE_FORCE
1786171390.6060913,127.0.0.1,127.0.0.1,5051,52782,,44,0,BRUTE_FORCE
1786171390.6061294,127.0.0.1,127.0.0.1,52782,5051,,44,0,BRUTE_FORCE
1786171390.6098292,127.0.0.1,127.0.0.1,52783,5051,,56,0,BRUTE_FORCE
1786171390.6099164,127.0.0.1,127.0.0.1,5051,52783,,56,0,BRUTE_FORCE
1786171390.609949,127.0.0.1,127.0.0.1,52783,5051,,44,0,BRUTE_FORCE
1786171390.610057,127.0.0.1,127.0.0.1,52783,5051,,276,232,BRUTE_FORCE
1786171390.6100705,127.0.0.1,127.0.0.1,5051,52783,,44,0,BRUTE_FORCE
1786171390.6105964,127.0.0.1,127.0.0.1,5051,52783,,69,25,BRUTE_FORCE
1786171390.6106167,127.0.0.1,127.0.0.1,52783,5051,,44,0,BRUTE_FORCE
1786171390.6106377,127.0.0.1,127.0.0.1,5051,52783,,69,25,BRUTE_FORCE
1786171390.610644,127.0.0.1,127.0.0.1,52783,5051,,44,0,BRUTE_FORCE
1786171390.6106696,127.0.0.1,127.0.0.1,52783,5051,,86,42,BRUTE_FORCE
1786171390.6106837,127.0.0.1,127.0.0.1,5051,52783,,44,0,BRUTE_FORCE
1786171390.6112168,127.0.0.1,127.0.0.1,5051,52783,,219,175,BRUTE_FORCE
1786171390.6112485,127.0.0.1,127.0.0.1,52783,5051,,44,0,BRUTE_FORCE
1786171390.6112928,127.0.0.1,127.0.0.1,5051,52783,,78,34,BRUTE_FORCE
1786171390.6113083,127.0.0.1,127.0.0.1,52783,5051,,44,0,BRUTE_FORCE
1786171390.611379,127.0.0.1,127.0.0.1,52783,5051,,44,0,BRUTE_FORCE
1786171390.611399,127.0.0.1,127.0.0.1,5051,52783,,44,0,BRUTE_FORCE
1786171390.6142054,127.0.0.1,127.0.0.1,5051,52783,,44,0,BRUTE_FORCE
1786171390.614275,127.0.0.1,127.0.0.1,52783,5051,,44,0,BRUTE_FORCE
1786171390.6185715,127.0.0.1,127.0.0.1,52784,5051,,56,0,BRUTE_FORCE
1786171390.6187174,127.0.0.1,127.0.0.1,5051,52784,,56,0,BRUTE_FORCE
1786171390.6187658,127.0.0.1,127.0.0.1,52784,5051,,44,0,BRUTE_FORCE
1786171390.6189344,127.0.0.1,127.0.0.1,52784,5051,,276,232,BRUTE_FORCE
1786171390.6189497,127.0.0.1,127.0.0.1,5051,52784,,44,0,BRUTE_FORCE
1786171390.6194725,127.0.0.1,127.0.0.1,5051,52784,,69,25,BRUTE_FORCE
1786171390.6194904,127.0.0.1,127.0.0.1,52784,5051,,44,0,BRUTE_FORCE
1786171390.6195107,127.0.0.1,127.0.0.1,5051,52784,,69,25,BRUTE_FORCE
1786171390.619517,127.0.0.1,127.0.0.1,52784,5051,,44,0,BRUTE_FORCE
1786171390.6195443,127.0.0.1,127.0.0.1,52784,5051,,86,42,BRUTE_FORCE
1786171390.6195607,127.0.0.1,127.0.0.1,5051,52784,,44,0,BRUTE_FORCE
1786171390.6201468,127.0.0.1,127.0.0.1,5051,52784,,219,175,BRUTE_FORCE
1786171390.6201649,127.0.0.1,127.0.0.1,52784,5051,,44,0,BRUTE_FORCE
1786171390.6201813,127.0.0.1,127.0.0.1,5051,52784,,78,34,BRUTE_FORCE
1786171390.6201885,127.0.0.1,127.0.0.1,52784,5051,,44,0,BRUTE_FORCE
1786171390.6203036,127.0.0.1,127.0.0.1,52784,5051,,44,0,BRUTE_FORCE
1786171390.6203232,127.0.0.1,127.0.0.1,5051,52784,,44,0,BRUTE_FORCE
1786171390.6239133,127.0.0.1,127.0.0.1,5051,52784,,44,0,BRUTE_FORCE
1786171390.6239846,127.0.0.1,127.0.0.1,52784,5051,,44,0,BRUTE_FORCE
1786171390.6286187,127.0.0.1,127.0.0.1,52785,5051,,56,0,BRUTE_FORCE
1786171390.6287038,127.0.0.1,127.0.0.1,5051,52785,,56,0,BRUTE_FORCE
1786171390.6287382,127.0.0.1,127.0.0.1,52785,5051,,44,0,BRUTE_FORCE
1786171390.6288364,127.0.0.1,127.0.0.1,52785,5051,,276,232,BRUTE_FORCE
1786171390.6288493,127.0.0.1,127.0.0.1,5051,52785,,44,0,BRUTE_FORCE
1786171390.629334,127.0.0.1,127.0.0.1,5051,52785,,69,25,BRUTE_FORCE
1786171390.6293745,127.0.0.1,127.0.0.1,52785,5051,,44,0,BRUTE_FORCE
1786171390.6294005,127.0.0.1,127.0.0.1,5051,52785,,69,25,BRUTE_FORCE
1786171390.6294072,127.0.0.1,127.0.0.1,52785,5051,,44,0,BRUTE_FORCE
1786171390.6294332,127.0.0.1,127.0.0.1,52785,5051,,86,42,BRUTE_FORCE
1786171390.6294472,127.0.0.1,127.0.0.1,5051,52785,,44,0,BRUTE_FORCE
1786171390.6301997,127.0.0.1,127.0.0.1,5051,52785,,219,175,BRUTE_FORCE
1786171390.630254,127.0.0.1,127.0.0.1,52785,5051,,44,0,BRUTE_FORCE
1786171390.6303053,127.0.0.1,127.0.0.1,5051,52785,,78,34,BRUTE_FORCE
1786171390.630329,127.0.0.1,127.0.0.1,52785,5051,,44,0,BRUTE_FORCE
1786171390.630478,127.0.0.1,127.0.0.1,52785,5051,,44,0,BRUTE_FORCE
1786171390.630535,127.0.0.1,127.0.0.1,5051,52785,,44,0,BRUTE_FORCE
1786171390.6327956,127.0.0.1,127.0.0.1,5051,52785,,44,0,BRUTE_FORCE
1786171390.6328654,127.0.0.1,127.0.0.1,52785,5051,,44,0,BRUTE_FORCE
1786171390.6381772,127.0.0.1,127.0.0.1,52786,5051,,56,0,BRUTE_FORCE
1786171390.6382766,127.0.0.1,127.0.0.1,5051,52786,,56,0,BRUTE_FORCE
1786171390.6383288,127.0.0.1,127.0.0.1,52786,5051,,44,0,BRUTE_FORCE
1786171390.6384616,127.0.0.1,127.0.0.1,52786,5051,,276,232,BRUTE_FORCE
1786171390.6384757,127.0.0.1,127.0.0.1,5051,52786,,44,0,BRUTE_FORCE
1786171390.639052,127.0.0.1,127.0.0.1,5051,52786,,69,25,BRUTE_FORCE
1786171390.63907,127.0.0.1,127.0.0.1,52786,5051,,44,0,BRUTE_FORCE
1786171390.639089,127.0.0.1,127.0.0.1,5051,52786,,69,25,BRUTE_FORCE
1786171390.6390965,127.0.0.1,127.0.0.1,52786,5051,,44,0,BRUTE_FORCE
1786171390.6391585,127.0.0.1,127.0.0.1,52786,5051,,86,42,BRUTE_FORCE
1786171390.639175,127.0.0.1,127.0.0.1,5051,52786,,44,0,BRUTE_FORCE
1786171390.6398356,127.0.0.1,127.0.0.1,5051,52786,,219,175,BRUTE_FORCE
1786171390.639855,127.0.0.1,127.0.0.1,52786,5051,,44,0,BRUTE_FORCE
1786171390.6398702,127.0.0.1,127.0.0.1,5051,52786,,78,34,BRUTE_FORCE
1786171390.639877,127.0.0.1,127.0.0.1,52786,5051,,44,0,BRUTE_FORCE
1786171390.6400068,127.0.0.1,127.0.0.1,52786,5051,,44,0,BRUTE_FORCE
1786171390.6400285,127.0.0.1,127.0.0.1,5051,52786,,44,0,BRUTE_FORCE
1786171390.6412697,127.0.0.1,127.0.0.1,5051,52786,,44,0,BRUTE_FORCE
1786171390.6412957,127.0.0.1,127.0.0.1,52786,5051,,44,0,BRUTE_FORCE
1786171390.6461887,127.0.0.1,127.0.0.1,52787,5051,,56,0,BRUTE_FORCE
1786171390.6462972,127.0.0.1,127.0.0.1,5051,52787,,56,0,BRUTE_FORCE
1786171390.64634,127.0.0.1,127.0.0.1,52787,5051,,44,0,BRUTE_FORCE
1786171390.646572,127.0.0.1,127.0.0.1,52787,5051,,276,232,BRUTE_FORCE
1786171390.6465993,127.0.0.1,127.0.0.1,5051,52787,,44,0,BRUTE_FORCE
1786171390.6473513,127.0.0.1,127.0.0.1,5051,52787,,69,25,BRUTE_FORCE
1786171390.647372,127.0.0.1,127.0.0.1,52787,5051,,44,0,BRUTE_FORCE
1786171390.647396,127.0.0.1,127.0.0.1,5051,52787,,69,25,BRUTE_FORCE
1786171390.6474023,127.0.0.1,127.0.0.1,52787,5051,,44,0,BRUTE_FORCE
1786171390.6474311,127.0.0.1,127.0.0.1,52787,5051,,86,42,BRUTE_FORCE
1786171390.647447,127.0.0.1,127.0.0.1,5051,52787,,44,0,BRUTE_FORCE
1786171390.6480944,127.0.0.1,127.0.0.1,5051,52787,,219,175,BRUTE_FORCE
1786171390.6481109,127.0.0.1,127.0.0.1,52787,5051,,44,0,BRUTE_FORCE
1786171390.6481245,127.0.0.1,127.0.0.1,5051,52787,,78,34,BRUTE_FORCE
1786171390.648131,127.0.0.1,127.0.0.1,52787,5051,,44,0,BRUTE_FORCE
1786171390.6482267,127.0.0.1,127.0.0.1,52787,5051,,44,0,BRUTE_FORCE
1786171390.648244,127.0.0.1,127.0.0.1,5051,52787,,44,0,BRUTE_FORCE
1786171390.6493812,127.0.0.1,127.0.0.1,5051,52787,,44,0,BRUTE_FORCE
